symbol,date,price
HST,2022/04/21,20.262
HYG,2022/04/21,76.668
IAU,2022/04/21,37.09
ICLN,2022/04/21,19.512
IEAA.L,2022/04/21,4.966
IEF,2022/04/21,101.308
IEFM.L,2022/04/21,761.2
IEMG,2022/04/21,51.584
IEUS,2022/04/21,58.618
IEVL.L,2022/04/21,7.378
IGF,2022/04/21,49.944
INDA,2022/04/21,44.7
IUMO.L,2022/04/21,11.14
IUVL.L,2022/04/21,9.242
IVV,2022/04/21,434.594
IWM,2022/04/21,195.363
IXN,2022/04/21,53.128
JPEA.L,2022/04/21,5.177
JPM,2022/04/21,128.268
KR,2022/04/21,57.324
LQD,2022/04/21,111.087
MCHI,2022/04/21,47.215
META,2022/04/21,188.07
MVEU.L,2022/04/21,54.05
OGN,2022/04/21,31.853
PG,2022/04/21,160.422
PPL,2022/04/21,29.644
PRU,2022/04/21,115.72
PYPL,2022/04/21,89.4
RE,2022/04/21,288.074
REET,2022/04/21,29.062
ROL,2022/04/21,34.211
ROST,2022/04/21,106.127
SEGA.L,2022/04/21,99.554
SHY,2022/04/21,81.922
SLV,2022/04/21,22.79
SPMV.L,2022/04/21,83.11
TLT,2022/04/21,118.474
UNH,2022/04/21,532.214
URI,2022/04/21,337.72
V,2022/04/21,215.155
VRSK,2022/04/21,214.319
VXX,2022/04/21,24.86
WRK,2022/04/21,51.232
XLB,2022/04/21,87.329
XLC,2022/04/21,62.374
XLE,2022/04/21,75.664
XLF,2022/04/21,36.662
XLI,2022/04/21,99.522
XLK,2022/04/21,146.046
XLP,2022/04/21,78.83
XLU,2022/04/21,73.818
XLV,2022/04/21,137.046
XLY,2022/04/21,178.73
XOM,2022/04/21,84.616
ABBV,2022/04/22,152.007
ACN,2022/04/22,308.327
AEP,2022/04/22,97.772
AIZ,2022/04/22,184.083
ALLE,2022/04/22,113.555
AMAT,2022/04/22,111.965
AMP,2022/04/22,276.372
AMZN,2022/04/22,144.35
AVB,2022/04/22,244.268
AVY,2022/04/22,165.36
AXP,2022/04/22,179.183
BDX,2022/04/22,252.39
BF-B,2022/04/22,66.439
BMY,2022/04/22,74.659
BR,2022/04/22,146.229
CARR,2022/04/22,40.986
CDW,2022/04/22,168.03
CE,2022/04/22,140.144
CHTR,2022/04/22,511.37
CNC,2022/04/22,84.41
CNP,2022/04/22,31.289
COP,2022/04/22,92.213
CTAS,2022/04/22,404.795
CZR,2022/04/22,66.6
DG,2022/04/22,247.134
DPZ,2022/04/22,375.405
DRE,2022/04/22,59.277
DXC,2022/04/22,29.43
EWA,2022/04/22,24.067
EWC,2022/04/22,37.356
EWG,2022/04/22,26.292
EWH,2022/04/22,21.067
EWJ,2022/04/22,56.236
EWL,2022/04/22,46.746
EWQ,2022/04/22,33.095
EWT,2022/04/22,48.283
EWU,2022/04/22,31.914
EWY,2022/04/22,66.701
EWZ,2022/04/22,30.891
FTV,2022/04/22,57.607
GOOG,2022/04/22,119.614
GPC,2022/04/22,131.353
GSG,2022/04/22,23.35
HIG,2022/04/22,70.313
HIGH.L,2022/04/22,5.205
HST,2022/04/22,20.184
HYG,2022/04/22,76.206
IAU,2022/04/22,36.72
ICLN,2022/04/22,19.185
IEAA.L,2022/04/22,4.946
IEF,2022/04/22,101.357
IEFM.L,2022/04/22,750.75
IEMG,2022/04/22,51.126
IEUS,2022/04/22,57.538
IEVL.L,2022/04/22,7.246
IGF,2022/04/22,49.223
INDA,2022/04/22,44.2
IUMO.L,2022/04/22,10.73
IUVL.L,2022/04/22,8.98
IVV,2022/04/22,422.437
IWM,2022/04/22,190.306
IXN,2022/04/22,51.679
JPEA.L,2022/04/22,5.134
JPM,2022/04/22,124.584
KR,2022/04/22,56.162
LQD,2022/04/22,110.96
MCHI,2022/04/22,47.509
META,2022/04/22,184.11
MVEU.L,2022/04/22,53.37
OGN,2022/04/22,31.357
PG,2022/04/22,159.08
PPL,2022/04/22,29.175
PRU,2022/04/22,111.829
PYPL,2022/04/22,86.03
RE,2022/04/22,281.311
REET,2022/04/22,28.629
ROL,2022/04/22,33.289
ROST,2022/04/22,102.444
SEGA.L,2022/04/22,100.124
SHY,2022/04/22,81.902
SLV,2022/04/22,22.31
SPMV.L,2022/04/22,80.72
TLT,2022/04/22,117.729
UNH,2022/04/22,515.875
URI,2022/04/22,314.67
V,2022/04/22,206.925
VRSK,2022/04/22,209.494
VXX,2022/04/22,26.15
WRK,2022/04/22,49.486
XLB,2022/04/22,84.064
XLC,2022/04/22,60.895
XLE,2022/04/22,73.814
XLF,2022/04/22,35.571
XLI,2022/04/22,97.076
XLK,2022/04/22,141.958
XLP,2022/04/22,77.596
XLU,2022/04/22,72.576
XLV,2022/04/22,132.048
XLY,2022/04/22,174.58
XOM,2022/04/22,82.769
ABBV,2022/04/25,153.292
ACN,2022/04/25,314.299
AEP,2022/04/25,98.016
AIZ,2022/04/25,184.665
ALLE,2022/04/25,113.763
AMAT,2022/04/25,113.623
AMP,2022/04/25,277.24
AMZN,2022/04/25,146.074
AVB,2022/04/25,241.902
AVY,2022/04/25,166.615
AXP,2022/04/25,182.716
BDX,2022/04/25,255.775
BF-B,2022/04/25,66.379
BMY,2022/04/25,74.955
BR,2022/04/25,148.931
CARR,2022/04/25,41.271
CDW,2022/04/25,169.13
CE,2022/04/25,139.358
CHTR,2022/04/25,506.97
CNC,2022/04/25,84.86
CNP,2022/04/25,31.211
COP,2022/04/25,88.035
CTAS,2022/04/25,406.75
CZR,2022/04/25,68.5
DG,2022/04/25,246.816
DPZ,2022/04/25,374.741
DRE,2022/04/25,58.733
DXC,2022/04/25,30.14
EWA,2022/04/25,23.658
EWC,2022/04/25,37.023
EWG,2022/04/25,26.117
EWH,2022/04/25,20.795
EWJ,2022/04/25,56.582
EWL,2022/04/25,46.765
EWQ,2022/04/25,32.891
EWT,2022/04/25,48.223
EWU,2022/04/25,31.527
EWY,2022/04/25,66.227
EWZ,2022/04/25,30.304
FTV,2022/04/25,57.657
GOOG,2022/04/25,123.25
GPC,2022/04/25,131.864
GSG,2022/04/25,23.08
HIG,2022/04/25,70.205
HIGH.L,2022/04/25,5.178
HST,2022/04/25,20.547
HYG,2022/04/25,76.851
IAU,2022/04/25,36.06
ICLN,2022/04/25,19.185
IEAA.L,2022/04/25,4.961
IEF,2022/04/25,102.008
IEFM.L,2022/04/25,734
IEMG,2022/04/25,50.736
IEUS,2022/04/25,56.798
IEVL.L,2022/04/25,7.089
IGF,2022/04/25,48.872
INDA,2022/04/25,44.2
IUMO.L,2022/04/25,10.4
IUVL.L,2022/04/25,8.725
IVV,2022/04/25,425.044
IWM,2022/04/25,191.462
IXN,2022/04/25,52.364
JPEA.L,2022/04/25,5.128
JPM,2022/04/25,124.544
KR,2022/04/25,55.856
LQD,2022/04/25,112.193
MCHI,2022/04/25,46.598
META,2022/04/25,186.99
MVEU.L,2022/04/25,53.05
OGN,2022/04/25,31.6
PG,2022/04/25,160.363
PPL,2022/04/25,29.048
PRU,2022/04/25,110.053
PYPL,2022/04/25,87.78
RE,2022/04/25,279.404
REET,2022/04/25,28.58
ROL,2022/04/25,33.111
ROST,2022/04/25,104.573
SEGA.L,2022/04/25,101.124
SHY,2022/04/25,82.031
SLV,2022/04/25,21.83
SPMV.L,2022/04/25,78.94
TLT,2022/04/25,118.906
UNH,2022/04/25,519.173
URI,2022/04/25,313.28
V,2022/04/25,208.694
VRSK,2022/04/25,212.727
VXX,2022/04/25,24.8
WRK,2022/04/25,48.818
XLB,2022/04/25,83.829
XLC,2022/04/25,61.729
XLE,2022/04/25,71.373
XLF,2022/04/25,35.63
XLI,2022/04/25,97.076
XLK,2022/04/25,144.091
XLP,2022/04/25,77.939
XLU,2022/04/25,72.078
XLV,2022/04/25,132.937
XLY,2022/04/25,175.841
XOM,2022/04/25,79.978
ABBV,2022/04/26,153.174
ACN,2022/04/26,300.689
AEP,2022/04/26,96.787
AIZ,2022/04/26,182.425
ALLE,2022/04/26,113.277
AMAT,2022/04/26,108.114
AMP,2022/04/26,261.047
AMZN,2022/04/26,139.391
AVB,2022/04/26,237.939
AVY,2022/04/26,172.077
AXP,2022/04/26,177.307
BDX,2022/04/26,252.331
BF-B,2022/04/26,65.963
BMY,2022/04/26,74.501
BR,2022/04/26,144.395
CARR,2022/04/26,39.392
CDW,2022/04/26,161.716
CE,2022/04/26,136.736
CHTR,2022/04/26,486.95
CNC,2022/04/26,81.88
CNP,2022/04/26,30.759
COP,2022/04/26,87.709
CTAS,2022/04/26,396.481
CZR,2022/04/26,64.83
DG,2022/04/26,243.35
DPZ,2022/04/26,366.387
DRE,2022/04/26,58.07
DXC,2022/04/26,29.16
EWA,2022/04/26,23.22
EWC,2022/04/26,36.211
EWG,2022/04/26,25.078
EWH,2022/04/26,20.532
EWJ,2022/04/26,55.386
EWL,2022/04/26,45.275
EWQ,2022/04/26,31.923
EWT,2022/04/26,46.96
EWU,2022/04/26,30.724
EWY,2022/04/26,64.35
EWZ,2022/04/26,28.962
FTV,2022/04/26,56.72
GOOG,2022/04/26,119.506
GPC,2022/04/26,131.648
GSG,2022/04/26,23.43
HIG,2022/04/26,68.769
HIGH.L,2022/04/26,5.168
HST,2022/04/26,20.046
HYG,2022/04/26,76.399
IAU,2022/04/26,36.11
ICLN,2022/04/26,18.659
IEAA.L,2022/04/26,4.966
IEF,2022/04/26,102.689
IEFM.L,2022/04/26,728.5
IEMG,2022/04/26,49.605
IEUS,2022/04/26,54.978
IEVL.L,2022/04/26,7.054
IGF,2022/04/26,48.374
INDA,2022/04/26,43.86
IUMO.L,2022/04/26,10.322
IUVL.L,2022/04/26,8.792
IVV,2022/04/26,412.671
IWM,2022/04/26,185.427
IXN,2022/04/26,50.349
JPEA.L,2022/04/26,5.136
JPM,2022/04/26,120.86
KR,2022/04/26,54.9
LQD,2022/04/26,112.134
MCHI,2022/04/26,45.559
META,2022/04/26,180.95
MVEU.L,2022/04/26,52.74
OGN,2022/04/26,30.774
PG,2022/04/26,157.64
PPL,2022/04/26,28.55
PRU,2022/04/26,106.577
PYPL,2022/04/26,83.7
RE,2022/04/26,273.771
REET,2022/04/26,28.148
ROL,2022/04/26,32.437
ROST,2022/04/26,102.018
SEGA.L,2022/04/26,101.649
SHY,2022/04/26,82.179
SLV,2022/04/26,21.65
SPMV.L,2022/04/26,79.25
TLT,2022/04/26,120.103
UNH,2022/04/26,508.784
URI,2022/04/26,302.26
V,2022/04/26,199.897
VRSK,2022/04/26,207.146
VXX,2022/04/26,26.35
WRK,2022/04/26,47.935
XLB,2022/04/26,82.534
XLC,2022/04/26,59.703
XLE,2022/04/26,71.47
XLF,2022/04/26,34.735
XLI,2022/04/26,94.955
XLK,2022/04/26,138.724
XLP,2022/04/26,76.734
XLU,2022/04/26,71.354
XLV,2022/04/26,130.596
XLY,2022/04/26,166.944
XOM,2022/04/26,80.007
ABBV,2022/04/27,154.586
ACN,2022/04/27,300.689
AEP,2022/04/27,97.07
AIZ,2022/04/27,183.54
ALLE,2022/04/27,115.052
AMAT,2022/04/27,108.005
AMP,2022/04/27,262.685
AMZN,2022/04/27,138.167
AVB,2022/04/27,234.463
AVY,2022/04/27,179.099
AXP,2022/04/27,176.295
BDX,2022/04/27,250.322
BF-B,2022/04/27,66.736
BMY,2022/04/27,74.718
BR,2022/04/27,144.77
CARR,2022/04/27,39.599
CDW,2022/04/27,161.082
CE,2022/04/27,138.226
CHTR,2022/04/27,482.01
CNC,2022/04/27,80.72
CNP,2022/04/27,30.798
COP,2022/04/27,89.38
CTAS,2022/04/27,397.86
CZR,2022/04/27,64.15
DG,2022/04/27,241.86
DPZ,2022/04/27,369.538
DRE,2022/04/27,58.624
DXC,2022/04/27,28.85
EWA,2022/04/27,23.429
EWC,2022/04/27,36.289
EWG,2022/04/27,25.059
EWH,2022/04/27,20.766
EWJ,2022/04/27,55.603
EWL,2022/04/27,45.706
EWQ,2022/04/27,31.952
EWT,2022/04/27,46.96
EWU,2022/04/27,30.985
EWY,2022/04/27,64.419
EWZ,2022/04/27,29.344
FTV,2022/04/27,57.537
GOOG,2022/04/27,115.02
GPC,2022/04/27,131.638
GSG,2022/04/27,23.6
HIG,2022/04/27,68.818
HIGH.L,2022/04/27,5.144
HST,2022/04/27,20.675
HYG,2022/04/27,76.024
IAU,2022/04/27,35.84
ICLN,2022/04/27,18.887
IEAA.L,2022/04/27,4.948
IEF,2022/04/27,102.116
IEFM.L,2022/04/27,731.4
IEMG,2022/04/27,50.17
IEUS,2022/04/27,54.986
IEVL.L,2022/04/27,7.102
IGF,2022/04/27,48.481
INDA,2022/04/27,43.94
IUMO.L,2022/04/27,10.258
IUVL.L,2022/04/27,8.72
IVV,2022/04/27,413.915
IWM,2022/04/27,184.657
IXN,2022/04/27,50.944
JPEA.L,2022/04/27,5.112
JPM,2022/04/27,119.288
KR,2022/04/27,54.763
LQD,2022/04/27,111.058
MCHI,2022/04/27,47.186
META,2022/04/27,174.95
MVEU.L,2022/04/27,53.23
OGN,2022/04/27,31.513
PG,2022/04/27,157.216
PPL,2022/04/27,28.209
PRU,2022/04/27,106.964
PYPL,2022/04/27,82.61
RE,2022/04/27,279.954
REET,2022/04/27,28.04
ROL,2022/04/27,33.22
ROST,2022/04/27,100.255
SEGA.L,2022/04/27,101.224
SHY,2022/04/27,82.14
SLV,2022/04/27,21.49
SPMV.L,2022/04/27,79.13
TLT,2022/04/27,118.562
UNH,2022/04/27,508.814
URI,2022/04/27,309.62
V,2022/04/27,212.829
VRSK,2022/04/27,207.326
VXX,2022/04/27,27.2
WRK,2022/04/27,48.416
XLB,2022/04/27,83.75
XLC,2022/04/27,58.372
XLE,2022/04/27,72.516
XLF,2022/04/27,34.705
XLI,2022/04/27,95.31
XLK,2022/04/27,140.777
XLP,2022/04/27,77.018
XLU,2022/04/27,71.012
XLV,2022/04/27,130.309
XLY,2022/04/27,166.964
XOM,2022/04/27,82.292
ABBV,2022/04/28,153.302
ACN,2022/04/28,311.343
AEP,2022/04/28,99.898
AIZ,2022/04/28,183.738
ALLE,2022/04/28,118.206
AMAT,2022/04/28,113.782
AMP,2022/04/28,269.297
AMZN,2022/04/28,144.596
AVB,2022/04/28,233.216
AVY,2022/04/28,181.312
AXP,2022/04/28,180.612
BDX,2022/04/28,250.53
BF-B,2022/04/28,68.135
BMY,2022/04/28,76.088
BR,2022/04/28,148.122
CARR,2022/04/28,38.908
CDW,2022/04/28,167.138
CE,2022/04/28,141.048
CHTR,2022/04/28,461.49
CNC,2022/04/28,81.59
CNP,2022/04/28,30.906
COP,2022/04/28,93.692
CTAS,2022/04/28,407.484
CZR,2022/04/28,67.39
DG,2022/04/28,244.919
DPZ,2022/04/28,350.68
DRE,2022/04/28,59.347
DXC,2022/04/28,29.58
EWA,2022/04/28,23.772
EWC,2022/04/28,37.062
EWG,2022/04/28,25.544
EWH,2022/04/28,20.931
EWJ,2022/04/28,56.621
EWL,2022/04/28,46.079
EWQ,2022/04/28,32.397
EWT,2022/04/28,47.986
EWU,2022/04/28,31.411
EWY,2022/04/28,65.555
EWZ,2022/04/28,29.727
FTV,2022/04/28,58.444
GOOG,2022/04/28,119.412
GPC,2022/04/28,130.911
GSG,2022/04/28,23.89
HIG,2022/04/28,70.077
HIGH.L,2022/04/28,5.138
HST,2022/04/28,20.851
HYG,2022/04/28,76.447
IAU,2022/04/28,36.04
ICLN,2022/04/28,18.966
IEAA.L,2022/04/28,4.924
IEF,2022/04/28,101.968
IEFM.L,2022/04/28,740.3
IEMG,2022/04/28,50.824
IEUS,2022/04/28,55.463
IEVL.L,2022/04/28,7.126
IGF,2022/04/28,49.057
INDA,2022/04/28,44.57
IUMO.L,2022/04/28,10.248
IUVL.L,2022/04/28,8.72
IVV,2022/04/28,424.314
IWM,2022/04/28,188.104
IXN,2022/04/28,52.89
JPEA.L,2022/04/28,5.09
JPM,2022/04/28,121.174
KR,2022/04/28,54.674
LQD,2022/04/28,111.391
MCHI,2022/04/28,47.666
META,2022/04/28,205.73
MVEU.L,2022/04/28,53.5
OGN,2022/04/28,32.076
PG,2022/04/28,161.211
PPL,2022/04/28,28.443
PRU,2022/04/28,108.248
PYPL,2022/04/28,92.09
RE,2022/04/28,277.851
REET,2022/04/28,28.394
ROL,2022/04/28,34.132
ROST,2022/04/28,103.147
SEGA.L,2022/04/28,100.814
SHY,2022/04/28,82.08
SLV,2022/04/28,21.42
SPMV.L,2022/04/28,79.49
TLT,2022/04/28,118.739
UNH,2022/04/28,519.321
URI,2022/04/28,318.5
V,2022/04/28,219.34
VRSK,2022/04/28,211.573
VXX,2022/04/28,26.04
WRK,2022/04/28,49.054
XLB,2022/04/28,85.074
XLC,2022/04/28,60.706
XLE,2022/04/28,74.715
XLF,2022/04/28,35.148
XLI,2022/04/28,96.385
XLK,2022/04/28,146.413
XLP,2022/04/28,78.154
XLU,2022/04/28,71.804
XLV,2022/04/28,132.107
XLY,2022/04/28,170.389
XOM,2022/04/28,84.781
ABBV,2022/04/29,144.053
ACN,2022/04/29,297.97
AEP,2022/04/29,96.66
AIZ,2022/04/29,179.456
ALLE,2022/04/29,113.287
AMAT,2022/04/29,109.533
AMP,2022/04/29,261.975
AMZN,2022/04/29,124.282
AVB,2022/04/29,221.512
AVY,2022/04/29,178.378
AXP,2022/04/29,173.397
BDX,2022/04/29,244.622
BF-B,2022/04/29,66.885
BMY,2022/04/29,74.186
BR,2022/04/29,142.117
CARR,2022/04/29,37.782
CDW,2022/04/29,161.726
CE,2022/04/29,145.006
CHTR,2022/04/29,428.49
CNC,2022/04/29,80.55
CNP,2022/04/29,30.09
COP,2022/04/29,91.743
CTAS,2022/04/29,394.149
CZR,2022/04/29,66.28
DG,2022/04/29,235.93
DPZ,2022/04/29,334.944
DRE,2022/04/29,54.199
DXC,2022/04/29,28.7
EWA,2022/04/29,23.391
EWC,2022/04/29,36.25
EWG,2022/04/29,25.243
EWH,2022/04/29,20.775
EWJ,2022/04/29,55.949
EWL,2022/04/29,45.491
EWQ,2022/04/29,31.913
EWT,2022/04/29,47.409
EWU,2022/04/29,31.256
EWY,2022/04/29,65.842
EWZ,2022/04/29,29.131
FTV,2022/04/29,57.308
GOOG,2022/04/29,114.966
GPC,2022/04/29,127.825
GSG,2022/04/29,23.68
HIG,2022/04/29,68.76
HIGH.L,2022/04/29,5.117
HST,2022/04/29,19.978
HYG,2022/04/29,75.505
IAU,2022/04/29,36.04
ICLN,2022/04/29,18.679
IEAA.L,2022/04/29,4.92
IEF,2022/04/29,101.426
IEFM.L,2022/04/29,743.2
IEMG,2022/04/29,50.941
IEUS,2022/04/29,55.056
IEVL.L,2022/04/29,7.193
IGF,2022/04/29,47.652
INDA,2022/04/29,43.64
IUMO.L,2022/04/29,10.375
IUVL.L,2022/04/29,8.726
IVV,2022/04/29,408.395
IWM,2022/04/29,182.672
IXN,2022/04/29,50.914
JPEA.L,2022/04/29,5.066
JPM,2022/04/29,117.264
KR,2022/04/29,53.166
LQD,2022/04/29,110.158
MCHI,2022/04/29,49.439
META,2022/04/29,200.47
MVEU.L,2022/04/29,53.77
OGN,2022/04/29,31.425
PG,2022/04/29,158.39
PPL,2022/04/29,27.633
PRU,2022/04/29,104.762
PYPL,2022/04/29,87.93
RE,2022/04/29,270.036
REET,2022/04/29,27.205
ROL,2022/04/29,33.25
ROST,2022/04/29,98.79
SEGA.L,2022/04/29,99.749
SHY,2022/04/29,81.922
SLV,2022/04/29,21.04
SPMV.L,2022/04/29,79.06
TLT,2022/04/29,117.199
UNH,2022/04/29,503.605
URI,2022/04/29,316.52
V,2022/04/29,211.855
VRSK,2022/04/29,202.978
VXX,2022/04/29,27.71
WRK,2022/04/29,48.612
XLB,2022/04/29,83.368
XLC,2022/04/29,58.65
XLE,2022/04/29,72.797
XLF,2022/04/29,33.938
XLI,2022/04/29,93.831
XLK,2022/04/29,140.311
XLP,2022/04/29,76.03
XLU,2022/04/29,69.654
XLV,2022/04/29,128.709
XLY,2022/04/29,161.731
XOM,2022/04/29,82.885
ABBV,2022/05/02,145.024
ACN,2022/05/02,302.177
AEP,2022/05/02,95.705
AIZ,2022/05/02,178.429
ALLE,2022/05/02,113.823
AMAT,2022/05/02,112.134
AMP,2022/05/02,265.251
AMZN,2022/05/02,124.5
AVB,2022/05/02,215.348
AVY,2022/05/02,177.045
AXP,2022/05/02,170.33
BDX,2022/05/02,243.029
BF-B,2022/05/02,64.782
BMY,2022/05/02,73.999
BR,2022/05/02,141.259
CARR,2022/05/02,38.108
CDW,2022/05/02,162.668
CE,2022/05/02,144.029
CHTR,2022/05/02,432.54
CNC,2022/05/02,79.06
CNP,2022/05/02,29.707
COP,2022/05/02,92.127
CTAS,2022/05/02,388.395
CZR,2022/05/02,68.35
DG,2022/05/02,234.579
DPZ,2022/05/02,347.945
DRE,2022/05/02,52.457
DXC,2022/05/02,29.37
EWA,2022/05/02,23.324
EWC,2022/05/02,36.162
EWG,2022/05/02,25.195
EWH,2022/05/02,20.727
EWJ,2022/05/02,55.93
EWL,2022/05/02,45.206
EWQ,2022/05/02,31.797
EWT,2022/05/02,47.189
EWU,2022/05/02,31.092
EWY,2022/05/02,66.059
EWZ,2022/05/02,28.118
FTV,2022/05/02,58.574
GOOG,2022/05/02,117.157
GPC,2022/05/02,128.257
GSG,2022/05/02,24.06
HIG,2022/05/02,68.927
HST,2022/05/02,19.762
HYG,2022/05/02,75.51
IAU,2022/05/02,35.37
ICLN,2022/05/02,18.709
IEF,2022/05/02,100.67
IEMG,2022/05/02,50.843
IEUS,2022/05/02,54.706
IGF,2022/05/02,47.672
INDA,2022/05/02,43.89
IVV,2022/05/02,411.022
IWM,2022/05/02,184.588
IXN,2022/05/02,51.619
JPM,2022/05/02,118.335
KR,2022/05/02,52.93
LQD,2022/05/02,109.504
MCHI,2022/05/02,49.704
META,2022/05/02,211.13
OGN,2022/05/02,31.182
PG,2022/05/02,156.249
PPL,2022/05/02,27.438
PRU,2022/05/02,104.666
PYPL,2022/05/02,91.53
RE,2022/05/02,272.71
REET,2022/05/02,26.704
ROL,2022/05/02,32.913
ROST,2022/05/02,100.325
SHY,2022/05/02,81.916
SLV,2022/05/02,20.87
TLT,2022/05/02,115.167
UNH,2022/05/02,496.277
URI,2022/05/02,307.03
V,2022/05/02,210.264
VRSK,2022/05/02,201.128
VXX,2022/05/02,27.5
WRK,2022/05/02,49.064
XLB,2022/05/02,83.113
XLC,2022/05/02,60.269
XLE,2022/05/02,73.96
XLF,2022/05/02,33.948
XLI,2022/05/02,94.028
XLK,2022/05/02,142.444
XLP,2022/05/02,75.031
XLU,2022/05/02,68.94
XLV,2022/05/02,127.909
XLY,2022/05/02,164.094
XOM,2022/05/02,84.013
ABBV,2022/05/03,146.721
ACN,2022/05/03,302.395
AEP,2022/05/03,96.144
AIZ,2022/05/03,180.64
ALLE,2022/05/03,114.438
AMAT,2022/05/03,112.958
AMP,2022/05/03,268.488
AMZN,2022/05/03,124.254
AVB,2022/05/03,216.604
AVY,2022/05/03,178.941
AXP,2022/05/03,170.816
BDX,2022/05/03,246.245
BF-B,2022/05/03,65.616
BMY,2022/05/03,73.969
BR,2022/05/03,144.395
CARR,2022/05/03,37.891
CDW,2022/05/03,166.186
CE,2022/05/03,148.361
CHTR,2022/05/03,425.62
CNC,2022/05/03,80.34
CNP,2022/05/03,30.021
COP,2022/05/03,95.018
CTAS,2022/05/03,387.254
CZR,2022/05/03,67.65
DG,2022/05/03,235.364
DPZ,2022/05/03,340.731
DRE,2022/05/03,52.585
DXC,2022/05/03,29.89
EWA,2022/05/03,23.591
EWC,2022/05/03,36.651
EWG,2022/05/03,25.331
EWH,2022/05/03,21.067
EWJ,2022/05/03,56.374
EWL,2022/05/03,45.089
EWQ,2022/05/03,32.078
EWT,2022/05/03,47.638
EWU,2022/05/03,31.537
EWY,2022/05/03,66.266
EWZ,2022/05/03,28.598
FTV,2022/05/03,59.391
GOOG,2022/05/03,118.13
GPC,2022/05/03,129.515
GSG,2022/05/03,23.56
HIG,2022/05/03,69.487
HIGH.L,2022/05/03,5.114
HST,2022/05/03,19.516
HYG,2022/05/03,75.905
IAU,2022/05/03,35.47
ICLN,2022/05/03,19.006
IEAA.L,2022/05/03,4.921
IEF,2022/05/03,100.789
IEFM.L,2022/05/03,733.75
IEMG,2022/05/03,51.214
IEUS,2022/05/03,54.855
IEVL.L,2022/05/03,7.208
IGF,2022/05/03,48.12
INDA,2022/05/03,43.94
IUMO.L,2022/05/03,10.32
IUVL.L,2022/05/03,8.78
IVV,2022/05/03,412.928
IWM,2022/05/03,186.168
IXN,2022/05/03,51.798
JPEA.L,2022/05/03,5.042
JPM,2022/05/03,120.87
KR,2022/05/03,53.984
LQD,2022/05/03,110.21
MCHI,2022/05/03,50.301
META,2022/05/03,212.03
MVEU.L,2022/05/03,53.24
OGN,2022/05/03,31.532
PG,2022/05/03,154.108
PPL,2022/05/03,27.496
PRU,2022/05/03,105.94
PYPL,2022/05/03,90.71
RE,2022/05/03,274.774
REET,2022/05/03,26.881
ROL,2022/05/03,32.427
ROST,2022/05/03,99.463
SEGA.L,2022/05/03,99.929
SHY,2022/05/03,81.876
SLV,2022/05/03,20.83
SPMV.L,2022/05/03,78.07
TLT,2022/05/03,115.944
UNH,2022/05/03,494.762
URI,2022/05/03,312.45
V,2022/05/03,207.312
VRSK,2022/05/03,199.069
VXX,2022/05/03,27.05
WRK,2022/05/03,50.222
XLB,2022/05/03,84.044
XLC,2022/05/03,60.428
XLE,2022/05/03,76.033
XLF,2022/05/03,34.39
XLI,2022/05/03,94.649
XLK,2022/05/03,142.692
XLP,2022/05/03,74.815
XLU,2022/05/03,69.204
XLV,2022/05/03,128.314
XLY,2022/05/03,163.687
XOM,2022/05/03,85.744
ABBV,2022/05/04,148.672
ACN,2022/05/04,312.355
AEP,2022/05/04,98.231
AIZ,2022/05/04,184.379
ALLE,2022/05/04,117.472
AMAT,2022/05/04,117.931
AMP,2022/05/04,279.766
AMZN,2022/05/04,125.928
AVB,2022/05/04,216.643
AVY,2022/05/04,183.129
AXP,2022/05/04,176.483
BDX,2022/05/04,250.906
BF-B,2022/05/04,66.696
BMY,2022/05/04,75.211
BR,2022/05/04,147.264
CARR,2022/05/04,38.908
CDW,2022/05/04,175.532
CE,2022/05/04,154.025
CHTR,2022/05/04,448.34
CNC,2022/05/04,82.91
CNP,2022/05/04,30.808
COP,2022/05/04,99.753
CTAS,2022/05/04,397.89
CZR,2022/05/04,66.39
DG,2022/05/04,240.28
DPZ,2022/05/04,350.006
DRE,2022/05/04,52.476
DXC,2022/05/04,30.89
EWA,2022/05/04,24.143
EWC,2022/05/04,37.464
EWG,2022/05/04,25.932
EWH,2022/05/04,21.184
EWJ,2022/05/04,57.372
EWL,2022/05/04,45.608
EWQ,2022/05/04,32.727
EWT,2022/05/04,48.605
EWU,2022/05/04,31.972
EWY,2022/05/04,67.442
EWZ,2022/05/04,29.416
FTV,2022/05/04,62.501
GOOG,2022/05/04,122.575
GPC,2022/05/04,132.867
GSG,2022/05/04,24.43
HIG,2022/05/04,72.034
HIGH.L,2022/05/04,5.088
HST,2022/05/04,19.762
HYG,2022/05/04,76.677
IAU,2022/05/04,35.82
ICLN,2022/05/04,19.799
IEAA.L,2022/05/04,4.9
IEF,2022/05/04,101.441
IEFM.L,2022/05/04,727.7
IEMG,2022/05/04,51.799
IEUS,2022/05/04,55.552
IEVL.L,2022/05/04,7.139
IGF,2022/05/04,49.096
INDA,2022/05/04,43.86
IUMO.L,2022/05/04,10.168
IUVL.L,2022/05/04,8.728
IVV,2022/05/04,425.36
IWM,2022/05/04,191.136
IXN,2022/05/04,53.476
JPEA.L,2022/05/04,5.032
JPM,2022/05/04,124.868
KR,2022/05/04,54.95
LQD,2022/05/04,111.289
MCHI,2022/05/04,50.527
