fullTimestamp,Close,Volume,Timestamp
2021-09-13 12:41:00,149.284,36.0,2021-09-13 12:41:00
2021-09-13 12:42:00,149.3,299.0,2021-09-13 12:42:00
2021-09-13 12:43:00,149.27,154.0,2021-09-13 12:43:00
2021-09-13 12:44:00,149.28,117.0,2021-09-13 12:44:00
2021-09-13 12:45:00,149.275,6.0,2021-09-13 12:45:00
2021-09-13 12:46:00,149.28,55.0,2021-09-13 12:46:00
2021-09-13 12:47:00,149.25,151.0,2021-09-13 12:47:00
2021-09-13 12:48:00,149.27,87.0,2021-09-13 12:48:00
2021-09-13 12:49:00,149.28,116.0,2021-09-13 12:49:00
2021-09-13 12:50:00,149.25,88.0,2021-09-13 12:50:00
2021-09-13 12:51:00,149.255,8.0,2021-09-13 12:51:00
2021-09-13 12:52:00,149.25,161.0,2021-09-13 12:52:00
2021-09-13 12:53:00,149.26,71.0,2021-09-13 12:53:00
2021-09-13 12:54:00,149.25,49.0,2021-09-13 12:54:00
2021-09-13 12:55:00,149.25,83.0,2021-09-13 12:55:00
2021-09-13 12:56:00,,0.0,2021-09-13 12:56:00
2021-09-13 12:57:00,149.25,24.0,2021-09-13 12:57:00
2021-09-13 12:58:00,149.24,267.0,2021-09-13 12:58:00
2021-09-13 12:59:00,149.27,27.0,2021-09-13 12:59:00
2021-09-13 13:00:00,149.26,32.0,2021-09-13 13:00:00
2021-09-13 13:01:00,149.27,4.0,2021-09-13 13:01:00
2021-09-13 13:02:00,149.245,83.0,2021-09-13 13:02:00
2021-09-13 13:03:00,149.225,83.0,2021-09-13 13:03:00
2021-09-13 13:04:00,149.225,243.0,2021-09-13 13:04:00
2021-09-13 13:05:00,,0.0,2021-09-13 13:05:00
2021-09-13 13:06:00,149.195,54.0,2021-09-13 13:06:00
2021-09-13 13:07:00,149.18,39.0,2021-09-13 13:07:00
2021-09-13 13:08:00,149.175,26.0,2021-09-13 13:08:00
2021-09-13 13:09:00,149.15,166.0,2021-09-13 13:09:00
2021-09-13 13:10:00,149.15,112.0,2021-09-13 13:10:00
2021-09-13 13:11:00,149.18,71.0,2021-09-13 13:11:00
2021-09-13 13:12:00,149.165,12.0,2021-09-13 13:12:00
2021-09-13 13:13:00,149.19,57.0,2021-09-13 13:13:00
2021-09-13 13:14:00,149.19,56.0,2021-09-13 13:14:00
2021-09-13 13:15:00,149.19,41.0,2021-09-13 13:15:00
2021-09-13 13:16:00,149.2,25.0,2021-09-13 13:16:00
2021-09-13 13:17:00,149.21,49.0,2021-09-13 13:17:00
2021-09-13 13:18:00,149.22,45.0,2021-09-13 13:18:00
2021-09-13 13:19:00,149.195,31.0,2021-09-13 13:19:00
2021-09-13 13:20:00,149.2,13.0,2021-09-13 13:20:00
2021-09-13 13:21:00,149.18,255.0,2021-09-13 13:21:00
2021-09-13 13:22:00,149.2,39.0,2021-09-13 13:22:00
2021-09-13 13:23:00,149.2,14.0,2021-09-13 13:23:00
2021-09-13 13:24:00,149.18,43.0,2021-09-13 13:24:00
2021-09-13 13:25:00,149.2,102.0,2021-09-13 13:25:00
2021-09-13 13:26:00,149.19,32.0,2021-09-13 13:26:00
2021-09-13 13:27:00,149.195,142.0,2021-09-13 13:27:00
2021-09-13 13:28:00,149.19,19.0,2021-09-13 13:28:00
2021-09-13 13:29:00,149.21,18.0,2021-09-13 13:29:00
2021-09-13 13:30:00,149.21,17.0,2021-09-13 13:30:00
2021-09-13 13:31:00,149.217,16.0,2021-09-13 13:31:00
2021-09-13 13:32:00,149.201,19.0,2021-09-13 13:32:00
2021-09-13 13:33:00,149.24,87.0,2021-09-13 13:33:00
2021-09-13 13:34:00,149.25,60.0,2021-09-13 13:34:00
2021-09-13 13:35:00,149.27,29.0,2021-09-13 13:35:00
2021-09-13 13:36:00,149.3,123.0,2021-09-13 13:36:00
2021-09-13 13:37:00,149.285,150.0,2021-09-13 13:37:00
2021-09-13 13:38:00,149.29,40.0,2021-09-13 13:38:00
2021-09-13 13:39:00,149.28,57.0,2021-09-13 13:39:00
2021-09-13 13:40:00,149.315,206.0,2021-09-13 13:40:00
2021-09-13 13:41:00,149.31,17.0,2021-09-13 13:41:00
2021-09-13 13:42:00,149.27,161.0,2021-09-13 13:42:00
2021-09-13 13:43:00,149.265,23.0,2021-09-13 13:43:00
2021-09-13 13:44:00,149.25,65.0,2021-09-13 13:44:00
2021-09-13 13:45:00,149.26,46.0,2021-09-13 13:45:00
2021-09-13 13:46:00,149.24,41.0,2021-09-13 13:46:00
2021-09-13 13:47:00,149.26,78.0,2021-09-13 13:47:00
2021-09-13 13:48:00,149.257,26.0,2021-09-13 13:48:00
2021-09-13 13:49:00,149.255,1.0,2021-09-13 13:49:00
2021-09-13 13:50:00,149.26,28.0,2021-09-13 13:50:00
2021-09-13 13:51:00,149.29,53.0,2021-09-13 13:51:00
2021-09-13 13:52:00,149.29,29.0,2021-09-13 13:52:00
2021-09-13 13:53:00,149.29,27.0,2021-09-13 13:53:00
2021-09-13 13:54:00,149.3,17.0,2021-09-13 13:54:00
2021-09-13 13:55:00,149.31,36.0,2021-09-13 13:55:00
2021-09-13 13:56:00,149.31,148.0,2021-09-13 13:56:00
2021-09-13 13:57:00,149.32,22.0,2021-09-13 13:57:00
2021-09-13 13:58:00,149.31,47.0,2021-09-13 13:58:00
2021-09-13 13:59:00,149.33,48.0,2021-09-13 13:59:00
2021-09-13 14:00:00,149.336,210.0,2021-09-13 14:00:00
2021-09-13 14:01:00,149.33,105.0,2021-09-13 14:01:00
2021-09-13 14:02:00,149.31,183.0,2021-09-13 14:02:00
2021-09-13 14:03:00,149.31,10.0,2021-09-13 14:03:00
2021-09-13 14:04:00,149.32,31.0,2021-09-13 14:04:00
2021-09-13 14:05:00,149.32,40.0,2021-09-13 14:05:00
2021-09-13 14:06:00,149.32,60.0,2021-09-13 14:06:00
2021-09-13 14:07:00,149.36,152.0,2021-09-13 14:07:00
2021-09-13 14:08:00,149.36,39.0,2021-09-13 14:08:00
2021-09-13 14:09:00,149.35,41.0,2021-09-13 14:09:00
2021-09-13 14:10:00,149.36,44.0,2021-09-13 14:10:00
2021-09-13 14:11:00,149.37,253.0,2021-09-13 14:11:00
2021-09-13 14:12:00,149.39,204.0,2021-09-13 14:12:00
2021-09-13 14:13:00,149.4,110.0,2021-09-13 14:13:00
2021-09-13 14:14:00,149.41,251.0,2021-09-13 14:14:00
2021-09-13 14:15:00,149.405,15.0,2021-09-13 14:15:00
2021-09-13 14:16:00,149.4,55.0,2021-09-13 14:16:00
2021-09-13 14:17:00,149.4,722.0,2021-09-13 14:17:00
2021-09-13 14:18:00,149.34,387.0,2021-09-13 14:18:00
2021-09-13 14:19:00,149.36,47.0,2021-09-13 14:19:00
2021-09-13 14:20:00,149.33,81.0,2021-09-13 14:20:00
2021-09-13 14:21:00,149.31,18.0,2021-09-13 14:21:00
2021-09-13 14:22:00,149.33,114.0,2021-09-13 14:22:00
2021-09-13 14:23:00,149.34,5.0,2021-09-13 14:23:00
2021-09-13 14:24:00,149.31,52.0,2021-09-13 14:24:00
2021-09-13 14:25:00,149.31,53.0,2021-09-13 14:25:00
2021-09-13 14:26:00,149.3,17.0,2021-09-13 14:26:00
2021-09-13 14:27:00,149.318,22.0,2021-09-13 14:27:00
2021-09-13 14:28:00,149.3,15.0,2021-09-13 14:28:00
2021-09-13 14:29:00,149.305,3.0,2021-09-13 14:29:00
2021-09-13 14:30:00,149.335,58.0,2021-09-13 14:30:00
2021-09-13 14:31:00,149.35,102.0,2021-09-13 14:31:00
2021-09-13 14:32:00,149.355,69.0,2021-09-13 14:32:00
2021-09-13 14:33:00,149.355,79.0,2021-09-13 14:33:00
2021-09-13 14:34:00,149.37,28.0,2021-09-13 14:34:00
2021-09-13 14:35:00,149.375,71.0,2021-09-13 14:35:00
2021-09-13 14:36:00,149.38,20.0,2021-09-13 14:36:00
2021-09-13 14:37:00,149.379,24.0,2021-09-13 14:37:00
2021-09-13 14:38:00,149.4,60.0,2021-09-13 14:38:00
2021-09-13 14:39:00,149.4,38.0,2021-09-13 14:39:00
2021-09-13 14:40:00,149.425,102.0,2021-09-13 14:40:00
2021-09-13 14:41:00,149.47,303.0,2021-09-13 14:41:00
2021-09-13 14:42:00,149.45,76.0,2021-09-13 14:42:00
2021-09-13 14:43:00,149.44,38.0,2021-09-13 14:43:00
2021-09-13 14:44:00,149.45,32.0,2021-09-13 14:44:00
2021-09-13 14:45:00,149.445,8.0,2021-09-13 14:45:00
2021-09-13 14:46:00,149.47,67.0,2021-09-13 14:46:00
2021-09-13 14:47:00,149.41,128.0,2021-09-13 14:47:00
2021-09-13 14:48:00,149.37,129.0,2021-09-13 14:48:00
2021-09-13 14:49:00,149.37,11.0,2021-09-13 14:49:00
2021-09-13 14:50:00,149.38,67.0,2021-09-13 14:50:00
2021-09-13 14:51:00,149.37,24.0,2021-09-13 14:51:00
2021-09-13 14:52:00,149.36,93.0,2021-09-13 14:52:00
2021-09-13 14:53:00,149.402,125.0,2021-09-13 14:53:00
2021-09-13 14:54:00,149.41,33.0,2021-09-13 14:54:00
2021-09-13 14:55:00,149.36,58.0,2021-09-13 14:55:00
2021-09-13 14:56:00,149.33,96.0,2021-09-13 14:56:00
2021-09-13 14:57:00,149.32,16.0,2021-09-13 14:57:00
2021-09-13 14:58:00,149.37,123.0,2021-09-13 14:58:00
2021-09-13 14:59:00,149.37,326.0,2021-09-13 14:59:00
2021-09-13 15:00:00,149.37,64.0,2021-09-13 15:00:00
2021-09-13 15:01:00,149.36,150.0,2021-09-13 15:01:00
2021-09-13 15:02:00,149.38,36.0,2021-09-13 15:02:00
2021-09-13 15:03:00,149.39,27.0,2021-09-13 15:03:00
2021-09-13 15:04:00,149.42,203.0,2021-09-13 15:04:00
2021-09-13 15:05:00,149.42,202.0,2021-09-13 15:05:00
2021-09-13 15:06:00,149.42,65.0,2021-09-13 15:06:00
2021-09-13 15:07:00,149.42,107.0,2021-09-13 15:07:00
2021-09-13 15:08:00,149.395,68.0,2021-09-13 15:08:00
2021-09-13 15:09:00,149.41,17.0,2021-09-13 15:09:00
2021-09-13 15:10:00,149.395,195.0,2021-09-13 15:10:00
2021-09-13 15:11:00,149.4,41.0,2021-09-13 15:11:00
2021-09-13 15:12:00,149.4,43.0,2021-09-13 15:12:00
2021-09-13 15:13:00,149.395,82.0,2021-09-13 15:13:00
2021-09-13 15:14:00,149.415,74.0,2021-09-13 15:14:00
2021-09-13 15:15:00,149.42,110.0,2021-09-13 15:15:00
2021-09-13 15:16:00,149.4,38.0,2021-09-13 15:16:00
2021-09-13 15:17:00,149.38,136.0,2021-09-13 15:17:00
2021-09-13 15:18:00,149.38,18.0,2021-09-13 15:18:00
2021-09-13 15:19:00,149.39,91.0,2021-09-13 15:19:00
2021-09-13 15:20:00,149.4,19.0,2021-09-13 15:20:00
2021-09-13 15:21:00,149.37,200.0,2021-09-13 15:21:00
2021-09-13 15:22:00,149.37,16.0,2021-09-13 15:22:00
2021-09-13 15:23:00,149.35,254.0,2021-09-13 15:23:00
2021-09-13 15:24:00,149.37,96.0,2021-09-13 15:24:00
2021-09-13 15:25:00,149.37,50.0,2021-09-13 15:25:00
2021-09-13 15:26:00,149.375,40.0,2021-09-13 15:26:00
2021-09-13 15:27:00,149.37,17.0,2021-09-13 15:27:00
2021-09-13 15:28:00,149.355,12.0,2021-09-13 15:28:00
2021-09-13 15:29:00,149.34,178.0,2021-09-13 15:29:00
2021-09-13 15:30:00,149.34,89.0,2021-09-13 15:30:00
2021-09-13 15:31:00,149.34,62.0,2021-09-13 15:31:00
2021-09-13 15:32:00,149.335,52.0,2021-09-13 15:32:00
2021-09-13 15:33:00,149.35,59.0,2021-09-13 15:33:00
2021-09-13 15:34:00,149.345,6.0,2021-09-13 15:34:00
2021-09-13 15:35:00,149.345,16.0,2021-09-13 15:35:00
2021-09-13 15:36:00,149.34,79.0,2021-09-13 15:36:00
2021-09-13 15:37:00,149.33,25.0,2021-09-13 15:37:00
2021-09-13 15:38:00,149.35,112.0,2021-09-13 15:38:00
2021-09-13 15:39:00,149.34,45.0,2021-09-13 15:39:00
2021-09-13 15:40:00,149.345,29.0,2021-09-13 15:40:00
2021-09-13 15:41:00,149.345,214.0,2021-09-13 15:41:00
2021-09-13 15:42:00,149.35,77.0,2021-09-13 15:42:00
2021-09-13 15:43:00,149.34,150.0,2021-09-13 15:43:00
2021-09-13 15:44:00,149.345,82.0,2021-09-13 15:44:00
2021-09-13 15:45:00,149.345,101.0,2021-09-13 15:45:00
2021-09-13 15:46:00,149.345,49.0,2021-09-13 15:46:00
2021-09-13 15:47:00,149.335,76.0,2021-09-13 15:47:00
2021-09-13 15:48:00,149.33,117.0,2021-09-13 15:48:00
2021-09-13 15:49:00,149.333,89.0,2021-09-13 15:49:00
2021-09-13 15:50:00,149.32,484.0,2021-09-13 15:50:00
2021-09-13 15:51:00,149.275,339.0,2021-09-13 15:51:00
2021-09-13 15:52:00,149.27,233.0,2021-09-13 15:52:00
2021-09-13 15:53:00,149.275,315.0,2021-09-13 15:53:00
2021-09-13 15:54:00,149.26,373.0,2021-09-13 15:54:00
2021-09-13 15:55:00,149.295,498.0,2021-09-13 15:55:00
2021-09-13 15:56:00,149.295,307.0,2021-09-13 15:56:00
2021-09-13 15:57:00,149.29,675.0,2021-09-13 15:57:00
2021-09-13 15:58:00,149.295,721.0,2021-09-13 15:58:00
2021-09-13 15:59:00,149.4,1672.0,2021-09-13 15:59:00
2021-09-14 09:30:00,149.77,418.0,2021-09-14 09:30:00
2021-09-14 09:31:00,149.78,325.0,2021-09-14 09:31:00
2021-09-14 09:32:00,149.77,195.0,2021-09-14 09:32:00
2021-09-14 09:33:00,149.74,192.0,2021-09-14 09:33:00
2021-09-14 09:34:00,149.64,225.0,2021-09-14 09:34:00
2021-09-14 09:35:00,149.67,162.0,2021-09-14 09:35:00
2021-09-14 09:36:00,149.705,211.0,2021-09-14 09:36:00
2021-09-14 09:37:00,149.6,235.0,2021-09-14 09:37:00
2021-09-14 09:38:00,149.61,254.0,2021-09-14 09:38:00
2021-09-14 09:39:00,149.62,116.0,2021-09-14 09:39:00
2021-09-14 09:40:00,149.69,113.0,2021-09-14 09:40:00
2021-09-14 09:41:00,149.73,164.0,2021-09-14 09:41:00
2021-09-14 09:42:00,149.73,124.0,2021-09-14 09:42:00
2021-09-14 09:43:00,149.71,123.0,2021-09-14 09:43:00
2021-09-14 09:44:00,149.78,191.0,2021-09-14 09:44:00
2021-09-14 09:45:00,149.82,282.0,2021-09-14 09:45:00
2021-09-14 09:46:00,149.87,145.0,2021-09-14 09:46:00
2021-09-14 09:47:00,149.875,132.0,2021-09-14 09:47:00
2021-09-14 09:48:00,149.89,120.0,2021-09-14 09:48:00
2021-09-14 09:49:00,149.97,166.0,2021-09-14 09:49:00
2021-09-14 09:50:00,150.06,489.0,2021-09-14 09:50:00
2021-09-14 09:51:00,150.16,402.0,2021-09-14 09:51:00
2021-09-14 09:52:00,150.13,443.0,2021-09-14 09:52:00
2021-09-14 09:53:00,150.12,187.0,2021-09-14 09:53:00
2021-09-14 09:54:00,150.24,469.0,2021-09-14 09:54:00
2021-09-14 09:55:00,150.22,367.0,2021-09-14 09:55:00
2021-09-14 09:56:00,150.26,410.0,2021-09-14 09:56:00
2021-09-14 09:57:00,150.19,643.0,2021-09-14 09:57:00
2021-09-14 09:58:00,150.31,284.0,2021-09-14 09:58:00
2021-09-14 09:59:00,150.43,726.0,2021-09-14 09:59:00
2021-09-14 10:00:00,150.6,673.0,2021-09-14 10:00:00
2021-09-14 10:01:00,150.56,1074.0,2021-09-14 10:01:00
2021-09-14 10:02:00,150.67,413.0,2021-09-14 10:02:00
2021-09-14 10:03:00,150.67,694.0,2021-09-14 10:03:00
2021-09-14 10:04:00,150.545,296.0,2021-09-14 10:04:00
2021-09-14 10:05:00,150.44,223.0,2021-09-14 10:05:00
2021-09-14 10:06:00,150.48,349.0,2021-09-14 10:06:00
2021-09-14 10:07:00,150.51,121.0,2021-09-14 10:07:00
2021-09-14 10:08:00,150.46,138.0,2021-09-14 10:08:00
2021-09-14 10:09:00,150.38,178.0,2021-09-14 10:09:00
2021-09-14 10:10:00,150.53,335.0,2021-09-14 10:10:00
2021-09-14 10:11:00,150.57,682.0,2021-09-14 10:11:00
2021-09-14 10:12:00,150.57,138.0,2021-09-14 10:12:00
2021-09-14 10:13:00,150.58,167.0,2021-09-14 10:13:00
2021-09-14 10:14:00,150.716,289.0,2021-09-14 10:14:00
2021-09-14 10:15:00,150.66,339.0,2021-09-14 10:15:00
2021-09-14 10:16:00,150.64,233.0,2021-09-14 10:16:00
2021-09-14 10:17:00,150.76,287.0,2021-09-14 10:17:00
2021-09-14 10:18:00,150.69,290.0,2021-09-14 10:18:00
2021-09-14 10:19:00,150.73,473.0,2021-09-14 10:19:00
2021-09-14 10:20:00,150.815,751.0,2021-09-14 10:20:00
2021-09-14 10:21:00,150.83,417.0,2021-09-14 10:21:00
2021-09-14 10:22:00,150.83,211.0,2021-09-14 10:22:00
2021-09-14 10:23:00,150.75,352.0,2021-09-14 10:23:00
2021-09-14 10:24:00,150.87,320.0,2021-09-14 10:24:00
2021-09-14 10:25:00,150.9,308.0,2021-09-14 10:25:00
2021-09-14 10:26:00,150.89,249.0,2021-09-14 10:26:00
2021-09-14 10:27:00,150.92,186.0,2021-09-14 10:27:00
2021-09-14 10:28:00,150.91,291.0,2021-09-14 10:28:00
2021-09-14 10:29:00,150.88,205.0,2021-09-14 10:29:00
2021-09-14 10:30:00,150.96,240.0,2021-09-14 10:30:00
2021-09-14 10:31:00,151.055,396.0,2021-09-14 10:31:00
2021-09-14 10:32:00,150.96,254.0,2021-09-14 10:32:00
2021-09-14 10:33:00,151.0,151.0,2021-09-14 10:33:00
2021-09-14 10:34:00,151.045,350.0,2021-09-14 10:34:00
2021-09-14 10:35:00,151.07,334.0,2021-09-14 10:35:00
2021-09-14 10:36:00,151.12,244.0,2021-09-14 10:36:00
2021-09-14 10:37:00,151.14,188.0,2021-09-14 10:37:00
2021-09-14 10:38:00,151.29,429.0,2021-09-14 10:38:00
2021-09-14 10:39:00,151.29,232.0,2021-09-14 10:39:00
2021-09-14 10:40:00,151.32,371.0,2021-09-14 10:40:00
2021-09-14 10:41:00,151.315,206.0,2021-09-14 10:41:00
2021-09-14 10:42:00,151.42,326.0,2021-09-14 10:42:00
2021-09-14 10:43:00,151.431,429.0,2021-09-14 10:43:00
2021-09-14 10:44:00,151.433,378.0,2021-09-14 10:44:00
2021-09-14 10:45:00,151.39,355.0,2021-09-14 10:45:00
2021-09-14 10:46:00,151.4,316.0,2021-09-14 10:46:00
2021-09-14 10:47:00,151.46,299.0,2021-09-14 10:47:00
2021-09-14 10:48:00,151.49,426.0,2021-09-14 10:48:00
2021-09-14 10:49:00,151.495,287.0,2021-09-14 10:49:00
2021-09-14 10:50:00,151.515,495.0,2021-09-14 10:50:00
2021-09-14 10:51:00,151.55,439.0,2021-09-14 10:51:00
2021-09-14 10:52:00,151.395,441.0,2021-09-14 10:52:00
2021-09-14 10:53:00,151.313,312.0,2021-09-14 10:53:00
2021-09-14 10:54:00,151.27,602.0,2021-09-14 10:54:00
2021-09-14 10:55:00,151.27,140.0,2021-09-14 10:55:00
2021-09-14 10:56:00,151.32,431.0,2021-09-14 10:56:00
2021-09-14 10:57:00,151.2,430.0,2021-09-14 10:57:00
2021-09-14 10:58:00,151.24,670.0,2021-09-14 10:58:00
2021-09-14 10:59:00,151.3,199.0,2021-09-14 10:59:00
2021-09-14 11:00:00,151.19,272.0,2021-09-14 11:00:00
2021-09-14 11:01:00,151.18,242.0,2021-09-14 11:01:00
2021-09-14 11:02:00,151.13,422.0,2021-09-14 11:02:00
2021-09-14 11:03:00,151.14,170.0,2021-09-14 11:03:00
2021-09-14 11:04:00,151.17,156.0,2021-09-14 11:04:00
2021-09-14 11:05:00,151.14,88.0,2021-09-14 11:05:00
2021-09-14 11:06:00,151.182,115.0,2021-09-14 11:06:00
2021-09-14 11:07:00,151.195,137.0,2021-09-14 11:07:00
2021-09-14 11:08:00,151.2,154.0,2021-09-14 11:08:00
2021-09-14 11:09:00,151.17,77.0,2021-09-14 11:09:00
2021-09-14 11:10:00,151.08,258.0,2021-09-14 11:10:00
2021-09-14 11:11:00,150.96,450.0,2021-09-14 11:11:00
2021-09-14 11:12:00,150.98,127.0,2021-09-14 11:12:00
2021-09-14 11:13:00,150.95,211.0,2021-09-14 11:13:00
2021-09-14 11:14:00,150.91,229.0,2021-09-14 11:14:00
2021-09-14 11:15:00,150.95,238.0,2021-09-14 11:15:00
2021-09-14 11:16:00,150.97,92.0,2021-09-14 11:16:00
2021-09-14 11:17:00,151.01,177.0,2021-09-14 11:17:00
2021-09-14 11:18:00,150.985,126.0,2021-09-14 11:18:00
2021-09-14 11:19:00,150.951,347.0,2021-09-14 11:19:00
2021-09-14 11:20:00,150.99,123.0,2021-09-14 11:20:00
2021-09-14 11:21:00,150.88,294.0,2021-09-14 11:21:00
2021-09-14 11:22:00,150.86,179.0,2021-09-14 11:22:00
2021-09-14 11:23:00,150.76,308.0,2021-09-14 11:23:00
2021-09-14 11:24:00,150.759,173.0,2021-09-14 11:24:00
2021-09-14 11:25:00,150.75,277.0,2021-09-14 11:25:00
2021-09-14 11:26:00,150.72,244.0,2021-09-14 11:26:00
2021-09-14 11:27:00,150.725,74.0,2021-09-14 11:27:00
2021-09-14 11:28:00,150.725,341.0,2021-09-14 11:28:00
2021-09-14 11:29:00,150.745,139.0,2021-09-14 11:29:00
2021-09-14 11:30:00,150.76,172.0,2021-09-14 11:30:00
2021-09-14 11:31:00,150.83,121.0,2021-09-14 11:31:00
2021-09-14 11:32:00,150.86,260.0,2021-09-14 11:32:00
2021-09-14 11:33:00,150.875,234.0,2021-09-14 11:33:00
2021-09-14 11:34:00,150.83,213.0,2021-09-14 11:34:00
2021-09-14 11:35:00,150.97,143.0,2021-09-14 11:35:00
2021-09-14 11:36:00,150.92,190.0,2021-09-14 11:36:00
2021-09-14 11:37:00,150.925,113.0,2021-09-14 11:37:00
2021-09-14 11:38:00,150.915,166.0,2021-09-14 11:38:00
2021-09-14 11:39:00,150.935,40.0,2021-09-14 11:39:00
2021-09-14 11:40:00,150.91,17.0,2021-09-14 11:40:00
2021-09-14 11:41:00,150.71,552.0,2021-09-14 11:41:00
2021-09-14 11:42:00,150.79,283.0,2021-09-14 11:42:00
2021-09-14 11:43:00,150.85,100.0,2021-09-14 11:43:00
2021-09-14 11:44:00,150.83,41.0,2021-09-14 11:44:00
2021-09-14 11:45:00,150.77,115.0,2021-09-14 11:45:00
2021-09-14 11:46:00,150.9,99.0,2021-09-14 11:46:00
2021-09-14 11:47:00,150.9,118.0,2021-09-14 11:47:00
2021-09-14 11:48:00,150.91,93.0,2021-09-14 11:48:00
2021-09-14 11:49:00,150.89,53.0,2021-09-14 11:49:00
2021-09-14 11:50:00,150.92,48.0,2021-09-14 11:50:00
2021-09-14 11:51:00,150.91,18.0,2021-09-14 11:51:00
2021-09-14 11:52:00,150.95,152.0,2021-09-14 11:52:00
2021-09-14 11:53:00,150.95,46.0,2021-09-14 11:53:00
2021-09-14 11:54:00,150.94,57.0,2021-09-14 11:54:00
2021-09-14 11:55:00,150.94,358.0,2021-09-14 11:55:00
2021-09-14 11:56:00,150.93,76.0,2021-09-14 11:56:00
2021-09-14 11:57:00,150.84,432.0,2021-09-14 11:57:00
2021-09-14 11:58:00,150.885,39.0,2021-09-14 11:58:00
2021-09-14 11:59:00,150.835,83.0,2021-09-14 11:59:00
2021-09-14 12:00:00,150.82,70.0,2021-09-14 12:00:00
2021-09-14 12:01:00,150.8,15.0,2021-09-14 12:01:00
2021-09-14 12:02:00,150.78,93.0,2021-09-14 12:02:00
2021-09-14 12:03:00,150.77,40.0,2021-09-14 12:03:00
2021-09-14 12:04:00,150.76,28.0,2021-09-14 12:04:00
2021-09-14 12:05:00,150.78,39.0,2021-09-14 12:05:00
2021-09-14 12:06:00,150.78,60.0,2021-09-14 12:06:00
2021-09-14 12:07:00,150.765,41.0,2021-09-14 12:07:00
2021-09-14 12:08:00,150.701,167.0,2021-09-14 12:08:00
2021-09-14 12:09:00,150.63,65.0,2021-09-14 12:09:00
2021-09-14 12:10:00,150.67,152.0,2021-09-14 12:10:00
2021-09-14 12:11:00,150.665,31.0,2021-09-14 12:11:00
2021-09-14 12:12:00,150.64,83.0,2021-09-14 12:12:00
2021-09-14 12:13:00,150.65,38.0,2021-09-14 12:13:00
2021-09-14 12:14:00,150.66,20.0,2021-09-14 12:14:00
2021-09-14 12:15:00,150.65,35.0,2021-09-14 12:15:00
2021-09-14 12:16:00,150.64,40.0,2021-09-14 12:16:00
2021-09-14 12:17:00,150.65,45.0,2021-09-14 12:17:00
2021-09-14 12:18:00,150.6,248.0,2021-09-14 12:18:00
2021-09-14 12:19:00,150.65,122.0,2021-09-14 12:19:00
2021-09-14 12:20:00,150.675,59.0,2021-09-14 12:20:00
2021-09-14 12:21:00,150.675,118.0,2021-09-14 12:21:00
2021-09-14 12:22:00,150.64,93.0,2021-09-14 12:22:00
2021-09-14 12:23:00,150.63,31.0,2021-09-14 12:23:00
2021-09-14 12:24:00,150.595,124.0,2021-09-14 12:24:00
2021-09-14 12:25:00,150.61,78.0,2021-09-14 12:25:00
2021-09-14 12:26:00,150.6,38.0,2021-09-14 12:26:00
2021-09-14 12:27:00,150.595,53.0,2021-09-14 12:27:00
2021-09-14 12:28:00,150.58,22.0,2021-09-14 12:28:00
2021-09-14 12:29:00,150.59,62.0,2021-09-14 12:29:00
2021-09-14 12:30:00,150.595,32.0,2021-09-14 12:30:00
2021-09-14 12:31:00,150.625,120.0,2021-09-14 12:31:00
2021-09-14 12:32:00,150.678,149.0,2021-09-14 12:32:00
2021-09-14 12:33:00,150.7,74.0,2021-09-14 12:33:00
2021-09-14 12:34:00,150.66,58.0,2021-09-14 12:34:00
2021-09-14 12:35:00,150.76,68.0,2021-09-14 12:35:00
2021-09-14 12:36:00,150.785,109.0,2021-09-14 12:36:00
2021-09-14 12:37:00,150.78,55.0,2021-09-14 12:37:00
2021-09-14 12:38:00,150.79,95.0,2021-09-14 12:38:00
2021-09-14 12:39:00,150.77,125.0,2021-09-14 12:39:00
2021-09-14 12:40:00,150.8,52.0,2021-09-14 12:40:00
2021-09-14 12:41:00,150.71,271.0,2021-09-14 12:41:00
2021-09-14 12:42:00,150.61,493.0,2021-09-14 12:42:00
2021-09-14 12:43:00,150.7,234.0,2021-09-14 12:43:00
2021-09-14 12:44:00,150.71,61.0,2021-09-14 12:44:00
2021-09-14 12:45:00,150.72,24.0,2021-09-14 12:45:00
2021-09-14 12:46:00,150.715,45.0,2021-09-14 12:46:00
2021-09-14 12:47:00,150.72,200.0,2021-09-14 12:47:00
2021-09-14 12:48:00,150.73,61.0,2021-09-14 12:48:00
2021-09-14 12:49:00,150.72,15.0,2021-09-14 12:49:00
2021-09-14 12:50:00,150.73,66.0,2021-09-14 12:50:00
2021-09-14 12:51:00,150.73,35.0,2021-09-14 12:51:00
2021-09-14 12:52:00,150.78,36.0,2021-09-14 12:52:00
2021-09-14 12:53:00,150.77,61.0,2021-09-14 12:53:00
2021-09-14 12:54:00,150.81,79.0,2021-09-14 12:54:00
2021-09-14 12:55:00,150.8,72.0,2021-09-14 12:55:00
2021-09-14 12:56:00,150.81,30.0,2021-09-14 12:56:00
2021-09-14 12:57:00,150.81,16.0,2021-09-14 12:57:00
2021-09-14 12:58:00,150.82,93.0,2021-09-14 12:58:00
2021-09-14 12:59:00,150.83,132.0,2021-09-14 12:59:00
2021-09-14 13:00:00,150.79,94.0,2021-09-14 13:00:00
2021-09-14 13:01:00,150.78,41.0,2021-09-14 13:01:00
